"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"NOR","HHEXP","TOT","MLN_USD","A","1991",40063.2106952609,
"NOR","HHEXP","TOT","MLN_USD","A","1992",42103.577012957,
"NOR","HHEXP","TOT","MLN_USD","A","1993",44132.1962125516,
"NOR","HHEXP","TOT","MLN_USD","A","1994",46582.5221093545,
"NOR","HHEXP","TOT","MLN_USD","A","1995",49281.3738507758,
"NOR","HHEXP","TOT","MLN_USD","A","1996",54140.3087219142,
"NOR","HHEXP","TOT","MLN_USD","A","1997",56166.1732366547,
"NOR","HHEXP","TOT","MLN_USD","A","1998",58215.3934024677,
"NOR","HHEXP","TOT","MLN_USD","A","1999",60955.7215837235,
"NOR","HHEXP","TOT","MLN_USD","A","2000",64872.4679373823,
"NOR","HHEXP","TOT","MLN_USD","A","2001",66810.6153180669,
"NOR","HHEXP","TOT","MLN_USD","A","2002",70507.9229584835,
"NOR","HHEXP","TOT","MLN_USD","A","2003",73539.2658595602,
"NOR","HHEXP","TOT","MLN_USD","A","2004",79396.9404252365,
"NOR","HHEXP","TOT","MLN_USD","A","2005",83861.7661971705,
"NOR","HHEXP","TOT","MLN_USD","A","2006",91082.3486955029,
"NOR","HHEXP","TOT","MLN_USD","A","2007",100050.427271449,
"NOR","HHEXP","TOT","MLN_USD","A","2008",103999.267426141,
"NOR","HHEXP","TOT","MLN_USD","A","2009",106045.261072249,
"NOR","HHEXP","TOT","MLN_USD","A","2010",111366.032996969,
"NOR","HHEXP","TOT","MLN_USD","A","2011",115045.026464178,
"NOR","HHEXP","TOT","MLN_USD","A","2012",120063.118764359,
"NOR","HHEXP","TOT","MLN_USD","A","2013",126399.332626335,
"NOR","HHEXP","TOT","MLN_USD","A","2014",130791.118315616,
"NOR","HHEXP","TOT","MLN_USD","A","2015",127773.200736444,
"NOR","HHEXP","TOT","MLN_USD","A","2016",132075.55798271,
"NOR","HHEXP","TOT","MLN_USD","A","2017",141727.689071648,
"NOR","HHEXP","TOT","MLN_USD","A","2018",148064.505884084,
"NOR","HHEXP","TOT","MLN_USD","A","2019",148166.335047259,
"NOR","HHEXP","TOT","MLN_USD","A","2020",140954.701166798,
"POL","HHEXP","TOT","MLN_USD","A","1990",113309.648564794,
"POL","HHEXP","TOT","MLN_USD","A","1991",124846.794498964,
"POL","HHEXP","TOT","MLN_USD","A","1992",131218.561752115,
"POL","HHEXP","TOT","MLN_USD","A","1993",141696.320140312,
"POL","HHEXP","TOT","MLN_USD","A","1994",151151.186054745,
"POL","HHEXP","TOT","MLN_USD","A","1995",159222.74508136,
"POL","HHEXP","TOT","MLN_USD","A","1996",176761.563887471,
"POL","HHEXP","TOT","MLN_USD","A","1997",193037.572714993,
"POL","HHEXP","TOT","MLN_USD","A","1998",205465.589258315,
"POL","HHEXP","TOT","MLN_USD","A","1999",220965.294645405,
"POL","HHEXP","TOT","MLN_USD","A","2000",235896.833885857,
"POL","HHEXP","TOT","MLN_USD","A","2001",246691.070908738,
"POL","HHEXP","TOT","MLN_USD","A","2002",266453.183468304,
"POL","HHEXP","TOT","MLN_USD","A","2003",273351.980404091,
"POL","HHEXP","TOT","MLN_USD","A","2004",293978.911120612,
"POL","HHEXP","TOT","MLN_USD","A","2005",295102.087259951,
"POL","HHEXP","TOT","MLN_USD","A","2006",318040.357950243,
"POL","HHEXP","TOT","MLN_USD","A","2007",354474.623229187,
"POL","HHEXP","TOT","MLN_USD","A","2008",397045.127606039,
"POL","HHEXP","TOT","MLN_USD","A","2009",417374.06510973,
"POL","HHEXP","TOT","MLN_USD","A","2010",456389.470334282,
"POL","HHEXP","TOT","MLN_USD","A","2011",500236.703377501,
"POL","HHEXP","TOT","MLN_USD","A","2012",522709.387228325,
"POL","HHEXP","TOT","MLN_USD","A","2013",536230.925112394,
"POL","HHEXP","TOT","MLN_USD","A","2014",546890.744069946,
"POL","HHEXP","TOT","MLN_USD","A","2015",562340.724902372,
"POL","HHEXP","TOT","MLN_USD","A","2016",594069.375729555,
"POL","HHEXP","TOT","MLN_USD","A","2017",621768.402099698,
"POL","HHEXP","TOT","MLN_USD","A","2018",661019.94020694,
"POL","HHEXP","TOT","MLN_USD","A","2019",682484.36301369,
"POL","HHEXP","TOT","MLN_USD","A","2020",681959.261417109,
"PRT","HHEXP","TOT","MLN_USD","A","1970",11279.1146991332,
"PRT","HHEXP","TOT","MLN_USD","A","1971",13249.256752839,
"PRT","HHEXP","TOT","MLN_USD","A","1972",14253.118732735,
"PRT","HHEXP","TOT","MLN_USD","A","1973",16826.4645132539,
"PRT","HHEXP","TOT","MLN_USD","A","1974",20387.4861071317,
"PRT","HHEXP","TOT","MLN_USD","A","1975",21891.528651613,
"PRT","HHEXP","TOT","MLN_USD","A","1976",23900.5829636867,
"PRT","HHEXP","TOT","MLN_USD","A","1977",25607.8748046714,
"PRT","HHEXP","TOT","MLN_USD","A","1978",26831.4350338967,
"PRT","HHEXP","TOT","MLN_USD","A","1979",29248.5176086945,
"PRT","HHEXP","TOT","MLN_USD","A","1980",33702.4981605274,
"PRT","HHEXP","TOT","MLN_USD","A","1981",37734.752641796,
"PRT","HHEXP","TOT","MLN_USD","A","1982",40745.3711032465,
"PRT","HHEXP","TOT","MLN_USD","A","1983",41953.7488589318,
"PRT","HHEXP","TOT","MLN_USD","A","1984",42232.2643358667,
"PRT","HHEXP","TOT","MLN_USD","A","1985",43985.6059134423,
"PRT","HHEXP","TOT","MLN_USD","A","1986",47476.1849446346,
"PRT","HHEXP","TOT","MLN_USD","A","1987",51526.9466957461,
"PRT","HHEXP","TOT","MLN_USD","A","1988",57195.3078623566,
"PRT","HHEXP","TOT","MLN_USD","A","1989",61449.7994162881,
"PRT","HHEXP","TOT","MLN_USD","A","1990",68278.0703102233,
"PRT","HHEXP","TOT","MLN_USD","A","1991",73545.2111547544,
"PRT","HHEXP","TOT","MLN_USD","A","1992",79082.1264334791,
"PRT","HHEXP","TOT","MLN_USD","A","1993",81945.0026229798,
"PRT","HHEXP","TOT","MLN_USD","A","1994",84512.6686440516,
"PRT","HHEXP","TOT","MLN_USD","A","1995",86806.4710662987,
"PRT","HHEXP","TOT","MLN_USD","A","1996",91346.5141660217,
"PRT","HHEXP","TOT","MLN_USD","A","1997",95621.5546519894,
"PRT","HHEXP","TOT","MLN_USD","A","1998",99240.6446765284,
"PRT","HHEXP","TOT","MLN_USD","A","1999",107836.120996356,
"PRT","HHEXP","TOT","MLN_USD","A","2000",116349.125880533,
"PRT","HHEXP","TOT","MLN_USD","A","2001",120642.971184047,
"PRT","HHEXP","TOT","MLN_USD","A","2002",123851.876148291,
"PRT","HHEXP","TOT","MLN_USD","A","2003",129303.373908987,
"PRT","HHEXP","TOT","MLN_USD","A","2004",135471.609180977,
"PRT","HHEXP","TOT","MLN_USD","A","2005",145064.58926365,
"PRT","HHEXP","TOT","MLN_USD","A","2006",153964.045893206,
"PRT","HHEXP","TOT","MLN_USD","A","2007",158546.109712503,
"PRT","HHEXP","TOT","MLN_USD","A","2008",165897.120389142,
"PRT","HHEXP","TOT","MLN_USD","A","2009",160854.641919781,
"PRT","HHEXP","TOT","MLN_USD","A","2010",169176.280171691,
"PRT","HHEXP","TOT","MLN_USD","A","2011",167200.472204386,
"PRT","HHEXP","TOT","MLN_USD","A","2012",162214.241252633,
"PRT","HHEXP","TOT","MLN_USD","A","2013",167774.230818225,
"PRT","HHEXP","TOT","MLN_USD","A","2014",171514.213516318,
"PRT","HHEXP","TOT","MLN_USD","A","2015",175043.564858156,
"PRT","HHEXP","TOT","MLN_USD","A","2016",185442.574438638,
"PRT","HHEXP","TOT","MLN_USD","A","2017",189680.129657049,
"PRT","HHEXP","TOT","MLN_USD","A","2018",202692.414890144,
"PRT","HHEXP","TOT","MLN_USD","A","2019",209032.716862712,
"PRT","HHEXP","TOT","MLN_USD","A","2020",197248.942371011,
"SVK","HHEXP","TOT","MLN_USD","A","1993",21039.735877791,
"SVK","HHEXP","TOT","MLN_USD","A","1994",21691.3495798764,
"SVK","HHEXP","TOT","MLN_USD","A","1995",23342.9646588938,
"SVK","HHEXP","TOT","MLN_USD","A","1996",25696.0997091601,
"SVK","HHEXP","TOT","MLN_USD","A","1997",27156.5821410475,
"SVK","HHEXP","TOT","MLN_USD","A","1998",28935.3476353117,
"SVK","HHEXP","TOT","MLN_USD","A","1999",29291.8939189852,
"SVK","HHEXP","TOT","MLN_USD","A","2000",31096.0071593036,
"SVK","HHEXP","TOT","MLN_USD","A","2001",35087.49431662,
"SVK","HHEXP","TOT","MLN_USD","A","2002",37712.7899898693,
"SVK","HHEXP","TOT","MLN_USD","A","2003",37561.8551086579,
"SVK","HHEXP","TOT","MLN_USD","A","2004",41562.6308128741,
"SVK","HHEXP","TOT","MLN_USD","A","2005",45169.1997865089,
"SVK","HHEXP","TOT","MLN_USD","A","2006",49493.3704903122,
"SVK","HHEXP","TOT","MLN_USD","A","2007",54785.2393065452,
"SVK","HHEXP","TOT","MLN_USD","A","2008",62938.5005697795,
"SVK","HHEXP","TOT","MLN_USD","A","2009",64341.1990002755,
"SVK","HHEXP","TOT","MLN_USD","A","2010",68575.3348626868,
"SVK","HHEXP","TOT","MLN_USD","A","2011",70249.3685899576,
"SVK","HHEXP","TOT","MLN_USD","A","2012",72352.8693270049,
"SVK","HHEXP","TOT","MLN_USD","A","2013",75023.450185542,
"SVK","HHEXP","TOT","MLN_USD","A","2014",77062.8125766165,
"SVK","HHEXP","TOT","MLN_USD","A","2015",78380.142187417,
"SVK","HHEXP","TOT","MLN_USD","A","2016",76010.1126246455,
"SVK","HHEXP","TOT","MLN_USD","A","2017",76623.2121022518,
"SVK","HHEXP","TOT","MLN_USD","A","2018",80834.1540948906,
"SVK","HHEXP","TOT","MLN_USD","A","2019",82075.9741704616,
"SVK","HHEXP","TOT","MLN_USD","A","2020",81896.7148174961,
"ESP","HHEXP","TOT","MLN_USD","A","1970",54512.6726530594,
"ESP","HHEXP","TOT","MLN_USD","A","1971",59726.3389654865,
"ESP","HHEXP","TOT","MLN_USD","A","1972",66890.7437573098,
"ESP","HHEXP","TOT","MLN_USD","A","1973",75990.7008848333,
"ESP","HHEXP","TOT","MLN_USD","A","1974",88180.3819398383,
"ESP","HHEXP","TOT","MLN_USD","A","1975",97250.7521361003,
"ESP","HHEXP","TOT","MLN_USD","A","1976",108330.331893171,
"ESP","HHEXP","TOT","MLN_USD","A","1977",117107.115961457,
"ESP","HHEXP","TOT","MLN_USD","A","1978",126383.146061329,
"ESP","HHEXP","TOT","MLN_USD","A","1979",139400.096749579,
"ESP","HHEXP","TOT","MLN_USD","A","1980",157601.475658557,
"ESP","HHEXP","TOT","MLN_USD","A","1981",170004.647113117,
"ESP","HHEXP","TOT","MLN_USD","A","1982",179519.661793194,
"ESP","HHEXP","TOT","MLN_USD","A","1983",187883.691384272,
"ESP","HHEXP","TOT","MLN_USD","A","1984",194591.462686378,
"ESP","HHEXP","TOT","MLN_USD","A","1985",205978.285106172,
"ESP","HHEXP","TOT","MLN_USD","A","1986",217621.141703035,
"ESP","HHEXP","TOT","MLN_USD","A","1987",237683.283190023,
"ESP","HHEXP","TOT","MLN_USD","A","1988",259052.109135171,
"ESP","HHEXP","TOT","MLN_USD","A","1989",285036.139607833,
"ESP","HHEXP","TOT","MLN_USD","A","1990",307995.945521732,
"ESP","HHEXP","TOT","MLN_USD","A","1991",327481.797368166,
"ESP","HHEXP","TOT","MLN_USD","A","1992",343518.995427571,
"ESP","HHEXP","TOT","MLN_USD","A","1993",345376.762071797,
"ESP","HHEXP","TOT","MLN_USD","A","1994",356407.304211251,
"ESP","HHEXP","TOT","MLN_USD","A","1995",370147.312611207,
"ESP","HHEXP","TOT","MLN_USD","A","1996",383997.687931624,
"ESP","HHEXP","TOT","MLN_USD","A","1997",407440.232985451,
"ESP","HHEXP","TOT","MLN_USD","A","1998",432235.505879166,
"ESP","HHEXP","TOT","MLN_USD","A","1999",458807.649622692,
"ESP","HHEXP","TOT","MLN_USD","A","2000",502367.237427449,
"ESP","HHEXP","TOT","MLN_USD","A","2001",543637.831501807,
"ESP","HHEXP","TOT","MLN_USD","A","2002",582851.515315088,
"ESP","HHEXP","TOT","MLN_USD","A","2003",602366.807872853,
"ESP","HHEXP","TOT","MLN_USD","A","2004",634921.631082008,
"ESP","HHEXP","TOT","MLN_USD","A","2005",678267.663878391,
"ESP","HHEXP","TOT","MLN_USD","A","2006",733612.997146255,
"ESP","HHEXP","TOT","MLN_USD","A","2007",766828.025847433,
"ESP","HHEXP","TOT","MLN_USD","A","2008",794746.721651697,
"ESP","HHEXP","TOT","MLN_USD","A","2009",759702.982365063,
"ESP","HHEXP","TOT","MLN_USD","A","2010",778255.67203506,
"ESP","HHEXP","TOT","MLN_USD","A","2011",785812.633762926,
"ESP","HHEXP","TOT","MLN_USD","A","2012",781009.881524194,
"ESP","HHEXP","TOT","MLN_USD","A","2013",793384.244832196,
"ESP","HHEXP","TOT","MLN_USD","A","2014",823284.094281393,
"ESP","HHEXP","TOT","MLN_USD","A","2015",853744.535467359,
"ESP","HHEXP","TOT","MLN_USD","A","2016",902385.659545704,
"ESP","HHEXP","TOT","MLN_USD","A","2017",954227.590849766,
"ESP","HHEXP","TOT","MLN_USD","A","2018",983538.603454291,
"ESP","HHEXP","TOT","MLN_USD","A","2019",994241.218739743,
"ESP","HHEXP","TOT","MLN_USD","A","2020",883873.895388269,
"SWE","HHEXP","TOT","MLN_USD","A","1970",19864.3210467577,
"SWE","HHEXP","TOT","MLN_USD","A","1971",20728.6737711482,
"SWE","HHEXP","TOT","MLN_USD","A","1972",22164.8171226164,
"SWE","HHEXP","TOT","MLN_USD","A","1973",23965.5655776687,
"SWE","HHEXP","TOT","MLN_USD","A","1974",27360.1138823625,
"SWE","HHEXP","TOT","MLN_USD","A","1975",30470.783256904,
"SWE","HHEXP","TOT","MLN_USD","A","1976",33492.26983238,
"SWE","HHEXP","TOT","MLN_USD","A","1977",35314.0237591435,
"SWE","HHEXP","TOT","MLN_USD","A","1978",37506.7910069583,
"SWE","HHEXP","TOT","MLN_USD","A","1979",41819.1493823891,
"SWE","HHEXP","TOT","MLN_USD","A","1980",45951.9443564532,
"SWE","HHEXP","TOT","MLN_USD","A","1981",50758.6171641186,
"SWE","HHEXP","TOT","MLN_USD","A","1982",54064.7497601666,
"SWE","HHEXP","TOT","MLN_USD","A","1983",55103.0260208303,
"SWE","HHEXP","TOT","MLN_USD","A","1984",58211.4499226749,
"SWE","HHEXP","TOT","MLN_USD","A","1985",61823.7370422475,
"SWE","HHEXP","TOT","MLN_USD","A","1986",66192.444563245,
"SWE","HHEXP","TOT","MLN_USD","A","1987",71649.4952070803,
"SWE","HHEXP","TOT","MLN_USD","A","1988",76575.5822263044,
"SWE","HHEXP","TOT","MLN_USD","A","1989",80784.2452378662,
"SWE","HHEXP","TOT","MLN_USD","A","1990",83773.1441662798,
"SWE","HHEXP","TOT","MLN_USD","A","1991",86768.2388339911,
"SWE","HHEXP","TOT","MLN_USD","A","1992",87708.3497107179,
"SWE","HHEXP","TOT","MLN_USD","A","1993",87291.3306784941,
"SWE","HHEXP","TOT","MLN_USD","A","1994",90713.7391729368,
"SWE","HHEXP","TOT","MLN_USD","A","1995",93496.7804951486,
"SWE","HHEXP","TOT","MLN_USD","A","1996",97332.0940291394,
"SWE","HHEXP","TOT","MLN_USD","A","1997",101405.60625389,
"SWE","HHEXP","TOT","MLN_USD","A","1998",105144.163283685,
"SWE","HHEXP","TOT","MLN_USD","A","1999",112424.396577909,
"SWE","HHEXP","TOT","MLN_USD","A","2000",122667.202104981,
"SWE","HHEXP","TOT","MLN_USD","A","2001",123767.990064042,
"SWE","HHEXP","TOT","MLN_USD","A","2002",127878.862921808,
"SWE","HHEXP","TOT","MLN_USD","A","2003",130352.916880871,
"SWE","HHEXP","TOT","MLN_USD","A","2004",137674.352453868,
"SWE","HHEXP","TOT","MLN_USD","A","2005",143171.829858373,
"SWE","HHEXP","TOT","MLN_USD","A","2006",152677.242703266,
"SWE","HHEXP","TOT","MLN_USD","A","2007",164802.233145612,
"SWE","HHEXP","TOT","MLN_USD","A","2008",172627.925984627,
"SWE","HHEXP","TOT","MLN_USD","A","2009",174982.930440096,
"SWE","HHEXP","TOT","MLN_USD","A","2010",183237.78756877,
"SWE","HHEXP","TOT","MLN_USD","A","2011",191961.806796529,
"SWE","HHEXP","TOT","MLN_USD","A","2012",195843.707034588,
"SWE","HHEXP","TOT","MLN_USD","A","2013",198665.663739994,
"SWE","HHEXP","TOT","MLN_USD","A","2014",204886.689414893,
"SWE","HHEXP","TOT","MLN_USD","A","2015",210901.799882469,
"SWE","HHEXP","TOT","MLN_USD","A","2016",217134.651488393,
"SWE","HHEXP","TOT","MLN_USD","A","2017",222957.918644033,
"SWE","HHEXP","TOT","MLN_USD","A","2018",232981.005294391,
"SWE","HHEXP","TOT","MLN_USD","A","2019",232300.664561555,
"SWE","HHEXP","TOT","MLN_USD","A","2020",232153.477223625,
"CHE","HHEXP","TOT","MLN_USD","A","1970",23184.9435548144,
"CHE","HHEXP","TOT","MLN_USD","A","1971",25320.3311741704,
"CHE","HHEXP","TOT","MLN_USD","A","1972",27608.0858671047,
"CHE","HHEXP","TOT","MLN_USD","A","1973",29897.8108260271,
"CHE","HHEXP","TOT","MLN_USD","A","1974",32849.7772940706,
"CHE","HHEXP","TOT","MLN_USD","A","1975",34547.8047355896,
"CHE","HHEXP","TOT","MLN_USD","A","1976",36831.5341615711,
"CHE","HHEXP","TOT","MLN_USD","A","1977",40415.8079028799,
"CHE","HHEXP","TOT","MLN_USD","A","1978",44187.60980484,
"CHE","HHEXP","TOT","MLN_USD","A","1979",48726.4672189558,
"CHE","HHEXP","TOT","MLN_USD","A","1980",55391.6856326173,
"CHE","HHEXP","TOT","MLN_USD","A","1981",60935.2078064098,
"CHE","HHEXP","TOT","MLN_USD","A","1982",64482.0680978252,
"CHE","HHEXP","TOT","MLN_USD","A","1983",68070.958119878,
"CHE","HHEXP","TOT","MLN_USD","A","1984",71786.0025469926,
"CHE","HHEXP","TOT","MLN_USD","A","1985",75876.9520980214,
"CHE","HHEXP","TOT","MLN_USD","A","1986",79699.7428880802,
"CHE","HHEXP","TOT","MLN_USD","A","1987",84616.2931103674,
"CHE","HHEXP","TOT","MLN_USD","A","1988",89799.7274088313,
"CHE","HHEXP","TOT","MLN_USD","A","1989",96090.1570487553,
"CHE","HHEXP","TOT","MLN_USD","A","1990",101890.907320293,
"CHE","HHEXP","TOT","MLN_USD","A","1991",107214.428213728,
"CHE","HHEXP","TOT","MLN_USD","A","1992",110588.654947378,
"CHE","HHEXP","TOT","MLN_USD","A","1993",112922.13525765,
"CHE","HHEXP","TOT","MLN_USD","A","1994",116684.210138445,
"CHE","HHEXP","TOT","MLN_USD","A","1995",120192.540330535,
"CHE","HHEXP","TOT","MLN_USD","A","1996",125122.751088721,
"CHE","HHEXP","TOT","MLN_USD","A","1997",131139.738685719,
"CHE","HHEXP","TOT","MLN_USD","A","1998",134372.22855789,
"CHE","HHEXP","TOT","MLN_USD","A","1999",137279.05105613,
"CHE","HHEXP","TOT","MLN_USD","A","2000",141493.637351744,
"CHE","HHEXP","TOT","MLN_USD","A","2001",147593.944170505,
"CHE","HHEXP","TOT","MLN_USD","A","2002",151509.257758893,
"CHE","HHEXP","TOT","MLN_USD","A","2003",153852.817298821,
"CHE","HHEXP","TOT","MLN_USD","A","2004",160079.61426312,
"CHE","HHEXP","TOT","MLN_USD","A","2005",164410.574059184,
"CHE","HHEXP","TOT","MLN_USD","A","2006",174190.706377831,
"CHE","HHEXP","TOT","MLN_USD","A","2007",187964.629500641,
"CHE","HHEXP","TOT","MLN_USD","A","2008",199936.081026769,
"CHE","HHEXP","TOT","MLN_USD","A","2009",205683.098931089,
"CHE","HHEXP","TOT","MLN_USD","A","2010",210438.29541152,
"CHE","HHEXP","TOT","MLN_USD","A","2011",218673.437231305,
"CHE","HHEXP","TOT","MLN_USD","A","2012",225862.739154106,
"CHE","HHEXP","TOT","MLN_USD","A","2013",238621.762559584,
"CHE","HHEXP","TOT","MLN_USD","A","2014",243832.950903373,
"CHE","HHEXP","TOT","MLN_USD","A","2015",249837.656994756,
"CHE","HHEXP","TOT","MLN_USD","A","2016",259188.032989564,
"CHE","HHEXP","TOT","MLN_USD","A","2017",265872.295745981,
"CHE","HHEXP","TOT","MLN_USD","A","2018",274768.469393529,
"CHE","HHEXP","TOT","MLN_USD","A","2019",274183.641531192,
"CHE","HHEXP","TOT","MLN_USD","A","2020",272167.652028685,
"TUR","HHEXP","TOT","MLN_USD","A","1970",29077.303327531,
"TUR","HHEXP","TOT","MLN_USD","A","1971",33199.7009995209,
"TUR","HHEXP","TOT","MLN_USD","A","1972",36617.3944091449,
"TUR","HHEXP","TOT","MLN_USD","A","1973",39088.9785660942,
"TUR","HHEXP","TOT","MLN_USD","A","1974",39739.7583778948,
"TUR","HHEXP","TOT","MLN_USD","A","1975",46797.0442822387,
"TUR","HHEXP","TOT","MLN_USD","A","1976",53845.4664238948,
"TUR","HHEXP","TOT","MLN_USD","A","1977",68814.0934180422,
"TUR","HHEXP","TOT","MLN_USD","A","1978",75021.2669549523,
"TUR","HHEXP","TOT","MLN_USD","A","1979",80661.4582179414,
"TUR","HHEXP","TOT","MLN_USD","A","1980",94593.5919701676,
"TUR","HHEXP","TOT","MLN_USD","A","1981",95226.3301021242,
"TUR","HHEXP","TOT","MLN_USD","A","1982",107433.179839951,
"TUR","HHEXP","TOT","MLN_USD","A","1983",119517.703357988,
"TUR","HHEXP","TOT","MLN_USD","A","1984",134088.175935226,
"TUR","HHEXP","TOT","MLN_USD","A","1985",137934.742518193,
"TUR","HHEXP","TOT","MLN_USD","A","1986",149155.766024251,
"TUR","HHEXP","TOT","MLN_USD","A","1987",153270.595010705,
"TUR","HHEXP","TOT","MLN_USD","A","1988",161197.75071788,
"TUR","HHEXP","TOT","MLN_USD","A","1989",166497.989953261,
"TUR","HHEXP","TOT","MLN_USD","A","1990",196590.82890467,
"TUR","HHEXP","TOT","MLN_USD","A","1991",208657.783065312,
"TUR","HHEXP","TOT","MLN_USD","A","1992",221130.700247121,
"TUR","HHEXP","TOT","MLN_USD","A","1993",246102.830862252,
"TUR","HHEXP","TOT","MLN_USD","A","1994",237712.831045598,
"TUR","HHEXP","TOT","MLN_USD","A","1995",254471.951168263,
"TUR","HHEXP","TOT","MLN_USD","A","1996",281962.782154068,
"TUR","HHEXP","TOT","MLN_USD","A","1997",311102.742947483,
"TUR","HHEXP","TOT","MLN_USD","A","1998",316473.819649136,
"TUR","HHEXP","TOT","MLN_USD","A","1999",320731.054014939,
"TUR","HHEXP","TOT","MLN_USD","A","2000",349362.89645062,
"TUR","HHEXP","TOT","MLN_USD","A","2001",343166.414667616,
"TUR","HHEXP","TOT","MLN_USD","A","2002",351507.74305437,
"TUR","HHEXP","TOT","MLN_USD","A","2003",366331.080140672,
"TUR","HHEXP","TOT","MLN_USD","A","2004",413175.207950505,
"TUR","HHEXP","TOT","MLN_USD","A","2005",446117.968265415,
"TUR","HHEXP","TOT","MLN_USD","A","2006",482767.794036863,
"TUR","HHEXP","TOT","MLN_USD","A","2007",521945.836276328,
"TUR","HHEXP","TOT","MLN_USD","A","2008",578951.781032775,
"TUR","HHEXP","TOT","MLN_USD","A","2009",570784.702904051,
"TUR","HHEXP","TOT","MLN_USD","A","2010",656700.249889554,
"TUR","HHEXP","TOT","MLN_USD","A","2011",767306.344743272,
"TUR","HHEXP","TOT","MLN_USD","A","2012",795713.164201835,
"TUR","HHEXP","TOT","MLN_USD","A","2013",861620.962973983,
"TUR","HHEXP","TOT","MLN_USD","A","2014",905905.327496098,
"TUR","HHEXP","TOT","MLN_USD","A","2015",976059.713134445,
"TUR","HHEXP","TOT","MLN_USD","A","2016",1003370.80766148,
"TUR","HHEXP","TOT","MLN_USD","A","2017",1075432.79408932,
"TUR","HHEXP","TOT","MLN_USD","A","2018",1093550.10174886,
"TUR","HHEXP","TOT","MLN_USD","A","2019",1087663.76267827,
"TUR","HHEXP","TOT","MLN_USD","A","2020",1101160.45242996,
"GBR","HHEXP","TOT","MLN_USD","A","1970",102736.979746755,
"GBR","HHEXP","TOT","MLN_USD","A","1971",110512.580257311,
"GBR","HHEXP","TOT","MLN_USD","A","1972",121553.158094583,
"GBR","HHEXP","TOT","MLN_USD","A","1973",135192.014021621,
"GBR","HHEXP","TOT","MLN_USD","A","1974",146842.831855659,
"GBR","HHEXP","TOT","MLN_USD","A","1975",158871.347114241,
"GBR","HHEXP","TOT","MLN_USD","A","1976",168411.750477023,
"GBR","HHEXP","TOT","MLN_USD","A","1977",178652.848380844,
"GBR","HHEXP","TOT","MLN_USD","A","1978",201310.854996253,
"GBR","HHEXP","TOT","MLN_USD","A","1979",228766.608267584,
"GBR","HHEXP","TOT","MLN_USD","A","1980",253187.711036244,
"GBR","HHEXP","TOT","MLN_USD","A","1981",276318.634696306,
"GBR","HHEXP","TOT","MLN_USD","A","1982",294852.074703783,
"GBR","HHEXP","TOT","MLN_USD","A","1983",320293.84254435,
"GBR","HHEXP","TOT","MLN_USD","A","1984",340085.741703648,
"GBR","HHEXP","TOT","MLN_USD","A","1985",365624.38731049,
"GBR","HHEXP","TOT","MLN_USD","A","1986",397725.831707571,
"GBR","HHEXP","TOT","MLN_USD","A","1987",432552.244113885,
"GBR","HHEXP","TOT","MLN_USD","A","1988",484320.68875788,
"GBR","HHEXP","TOT","MLN_USD","A","1989",523111.915416689,
"GBR","HHEXP","TOT","MLN_USD","A","1990",551402.869560394,
"GBR","HHEXP","TOT","MLN_USD","A","1991",558081.520324249,
"GBR","HHEXP","TOT","MLN_USD","A","1992",581990.119465882,
"GBR","HHEXP","TOT","MLN_USD","A","1993",622349.052216817,
"GBR","HHEXP","TOT","MLN_USD","A","1994",657694.274884415,
"GBR","HHEXP","TOT","MLN_USD","A","1995",686073.40815712,
"GBR","HHEXP","TOT","MLN_USD","A","1996",744049.84348836,
"GBR","HHEXP","TOT","MLN_USD","A","1997",795846.576948864,
"GBR","HHEXP","TOT","MLN_USD","A","1998",822177.16081815,
"GBR","HHEXP","TOT","MLN_USD","A","1999",863160.500762707,
"GBR","HHEXP","TOT","MLN_USD","A","2000",941794.771467226,
"GBR","HHEXP","TOT","MLN_USD","A","2001",1006646.9770021,
"GBR","HHEXP","TOT","MLN_USD","A","2002",1032981.8597639,
"GBR","HHEXP","TOT","MLN_USD","A","2003",1087721.04088588,
"GBR","HHEXP","TOT","MLN_USD","A","2004",1167589.72359639,
"GBR","HHEXP","TOT","MLN_USD","A","2005",1191239.94014143,
"GBR","HHEXP","TOT","MLN_USD","A","2006",1264812.90965748,
"GBR","HHEXP","TOT","MLN_USD","A","2007",1308596.76634719,
"GBR","HHEXP","TOT","MLN_USD","A","2008",1345286.45659076,
"GBR","HHEXP","TOT","MLN_USD","A","2009",1284505.86348148,
"GBR","HHEXP","TOT","MLN_USD","A","2010",1331414.1311267,
"GBR","HHEXP","TOT","MLN_USD","A","2011",1379353.61248584,
"GBR","HHEXP","TOT","MLN_USD","A","2012",1412026.6964531,
"GBR","HHEXP","TOT","MLN_USD","A","2013",1465522.91109377,
"GBR","HHEXP","TOT","MLN_USD","A","2014",1513946.47828412,
"GBR","HHEXP","TOT","MLN_USD","A","2015",1548060.25137245,
"GBR","HHEXP","TOT","MLN_USD","A","2016",1658452.14067002,
"GBR","HHEXP","TOT","MLN_USD","A","2017",1719350.29731795,
"GBR","HHEXP","TOT","MLN_USD","A","2018",1808102.29839883,
"GBR","HHEXP","TOT","MLN_USD","A","2019",1837247.82262423,
"GBR","HHEXP","TOT","MLN_USD","A","2020",1675747.84117232,
